date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:03	28125/28125	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581a51c4-6ddd%22	https://www.themesindustry.com/html/studiox/js/revolution.extension.slideanims.min.js	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/js/revolution.extension.slideanims.min.js	(from https://www.themesindustry.com/html/studiox/index.html)
13:44:04	23243/23243	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581a51c2-5acb%22	https://www.themesindustry.com/html/studiox/js/revolution.extension.video.min.js	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/js/revolution.extension.video.min.js	(from https://www.themesindustry.com/html/studiox/index.html)
13:44:04	4776/4776	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581a51c2-12a8%22	https://www.themesindustry.com/html/studiox/js/wow.js	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/js/wow.js	(from https://www.themesindustry.com/html/studiox/index.html)
13:44:04	23890/23890	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581a51c4-5d52%22	https://www.themesindustry.com/html/studiox/js/owl.carousel.min.js	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/js/owl.carousel.min.js	(from https://www.themesindustry.com/html/studiox/index.html)
13:44:04	9700/9700	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581a51c6-25e4%22	https://www.themesindustry.com/html/studiox/js/jquery.responsiveTabs.min.js	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/js/jquery.responsiveTabs.min.js	(from https://www.themesindustry.com/html/studiox/index.html)
13:44:05	23135/23135	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581a51ca-5a5f%22	https://www.themesindustry.com/html/studiox/js/jquery.fancybox.pack.js	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/js/jquery.fancybox.pack.js	(from https://www.themesindustry.com/html/studiox/index.html)
13:44:05	3532/3532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581a51c6-dcc%22	https://www.themesindustry.com/html/studiox/js/jquery.appear.js	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/js/jquery.appear.js	(from https://www.themesindustry.com/html/studiox/index.html)
13:44:05	8079/8079	---MCZ	200	added ('OK')	application/javascript	etag:W/%225841ce56-1f8f%22	https://www.themesindustry.com/html/studiox/js/script.js	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/js/script.js	(from https://www.themesindustry.com/html/studiox/index.html)
13:44:06	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224e9f-53f67a3181880%22	https://www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.eot	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.eot	(from https://www.themesindustry.com/html/studiox/css/bootstrap.min.css)
13:44:06	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22580a97d8-466c%22	https://www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.woff2	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.woff2	(from https://www.themesindustry.com/html/studiox/css/bootstrap.min.css)
13:44:06	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224e9f-53f67a3181880%22	https://www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.eot?	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.themesindustry.com/html/studiox/css/bootstrap.min.css)
13:44:07	23424/23424	---M--	200	added ('OK')	font/woff	etag:%22580a97d4-5b80%22	https://www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.woff	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.woff	(from https://www.themesindustry.com/html/studiox/css/bootstrap.min.css)
13:44:07	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%22580a97de-b15c%22	https://www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.ttf	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.ttf	(from https://www.themesindustry.com/html/studiox/css/bootstrap.min.css)
13:44:07	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22580a97de-1a8c2%22	https://www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.svg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/glyphicons-halflings-regular.svg	(from https://www.themesindustry.com/html/studiox/css/bootstrap.min.css)
13:44:08	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212ae6-53f67a3922a80%22	https://www.themesindustry.com/html/studiox/fonts/fontawesome-webfont.eot?v=4.6.3	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/fontawesome-webfont5b62.eot	(from https://www.themesindustry.com/html/studiox/css/font-awesome.css)
13:44:08	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212ae6-53f67a3922a80%22	https://www.themesindustry.com/html/studiox/fonts/fontawesome-webfont.eot?	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/fontawesome-webfontd41d.eot	(from https://www.themesindustry.com/html/studiox/css/font-awesome.css)
13:44:08	71896/71896	---M--	200	added ('OK')	font/woff2	etag:%22580a97da-118d8%22	https://www.themesindustry.com/html/studiox/fonts/fontawesome-webfont.woff2?v=4.6.3	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/fontawesome-webfont5b62.woff2	(from https://www.themesindustry.com/html/studiox/css/font-awesome.css)
13:44:09	90412/90412	---M--	200	added ('OK')	font/woff	etag:%22580a97da-1612c%22	https://www.themesindustry.com/html/studiox/fonts/fontawesome-webfont.woff?v=4.6.3	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/fontawesome-webfont5b62.woff	(from https://www.themesindustry.com/html/studiox/css/font-awesome.css)
13:44:10	152796/152796	---M--	200	added ('OK')	application/octet-stream	etag:%22580a97e0-254dc%22	https://www.themesindustry.com/html/studiox/fonts/fontawesome-webfont.ttf?v=4.6.3	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/fontawesome-webfont5b62.ttf	(from https://www.themesindustry.com/html/studiox/css/font-awesome.css)
13:44:10	2898/2898	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b52-62f2c6b71964f%22	https://www.themesindustry.com/html/studiox/css/AjaxLoader.gif	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/css/AjaxLoader.gif	(from https://www.themesindustry.com/html/studiox/css/owl.carousel.css)
13:44:10	2898/2898	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b52-62f2c6b71964f%22	https://www.themesindustry.com/html/studiox/css/openhand.cur	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/css/openhand.cur	(from https://www.themesindustry.com/html/studiox/css/settings.css)
13:44:10	391622/391622	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22580a97e6-5f9c6%22	https://www.themesindustry.com/html/studiox/fonts/fontawesome-webfont.svg?v=4.6.3	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/fonts/fontawesome-webfont5b62.svg	(from https://www.themesindustry.com/html/studiox/css/font-awesome.css)
13:44:10	2898/2898	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b52-62f2c6b71964f%22	https://www.themesindustry.com/html/studiox/css/closedhand.cur	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/css/closedhand.cur	(from https://www.themesindustry.com/html/studiox/css/settings.css)
13:44:11	2898/2898	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b52-62f2c6b71964f%22	https://www.themesindustry.com/html/studiox/assets/gridtile.png	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/assets/gridtile.png	(from https://www.themesindustry.com/html/studiox/css/settings.css)
13:44:11	2898/2898	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b52-62f2c6b71964f%22	https://www.themesindustry.com/html/studiox/assets/gridtile_white.png	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/assets/gridtile_white.png	(from https://www.themesindustry.com/html/studiox/css/settings.css)
13:44:11	2898/2898	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b52-62f2c6b71964f%22	https://www.themesindustry.com/html/studiox/assets/gridtile_3x3.png	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/assets/gridtile_3x3.png	(from https://www.themesindustry.com/html/studiox/css/settings.css)
13:44:11	2898/2898	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b52-62f2c6b71964f%22	https://www.themesindustry.com/html/studiox/assets/gridtile_3x3_white.png	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/assets/gridtile_3x3_white.png	(from https://www.themesindustry.com/html/studiox/css/settings.css)
13:44:12	2898/2898	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b52-62f2c6b71964f%22	https://www.themesindustry.com/html/studiox/assets/coloredbg.png	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/assets/coloredbg.png	(from https://www.themesindustry.com/html/studiox/css/settings.css)
13:44:12	2898/2898	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b52-62f2c6b71964f%22	https://www.themesindustry.com/html/studiox/assets/loader.gif	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/assets/loader.gif	(from https://www.themesindustry.com/html/studiox/css/settings.css)
13:44:12	1362/1362	---M--	200	added ('OK')	image/png	etag:%22580a97ca-552%22	https://www.themesindustry.com/html/studiox/images/fancybox_sprite.png	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/fancybox_sprite.png	(from https://www.themesindustry.com/html/studiox/css/jquery.fancybox.css)
13:44:13	6567/6567	---M--	200	added ('OK')	image/gif	etag:%22580a97c4-19a7%22	https://www.themesindustry.com/html/studiox/images/fancybox_loading.gif	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/fancybox_loading.gif	(from https://www.themesindustry.com/html/studiox/css/jquery.fancybox.css)
13:44:13	2898/2898	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b52-62f2c6b71964f%22	https://www.themesindustry.com/html/studiox/css/blank.gif	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/css/blank.gif	(from https://www.themesindustry.com/html/studiox/css/jquery.fancybox.css)
13:44:13	1003/1003	---M--	200	added ('OK')	image/png	etag:%22580a97c8-3eb%22	https://www.themesindustry.com/html/studiox/images/fancybox_overlay.png	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/fancybox_overlay.png	(from https://www.themesindustry.com/html/studiox/css/jquery.fancybox.css)
13:44:14	13984/13984	---M--	200	added ('OK')	image/gif	etag:%22580a97c4-36a0%22	https://www.themesindustry.com/html/studiox/images/fancybox_loading@2x.gif	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/fancybox_loading@2x.gif	(from https://www.themesindustry.com/html/studiox/css/jquery.fancybox.css)
13:44:17	112327/112327	---M--	200	added ('OK')	image/jpeg	etag:%22580a97d2-1b6c7%22	https://www.themesindustry.com/html/studiox/images/timeline.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/timeline.jpg	(from https://www.themesindustry.com/html/studiox/css/style.css)
13:44:17	271426/271426	---M--	200	added ('OK')	image/jpeg	etag:%22580a97e2-42442%22	https://www.themesindustry.com/html/studiox/images/pricing-table.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/pricing-table.jpg	(from https://www.themesindustry.com/html/studiox/css/style.css)
13:44:17	206976/206976	---M--	200	added ('OK')	image/jpeg	etag:%22580a97c2-32880%22	https://www.themesindustry.com/html/studiox/images/happy-clients.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/happy-clients.jpg	(from https://www.themesindustry.com/html/studiox/css/style.css)
13:44:18	500592/500592	---M--	200	added ('OK')	image/jpeg	etag:%22580a97dc-7a370%22	https://www.themesindustry.com/html/studiox/images/blog-text.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/blog-text.jpg	(from https://www.themesindustry.com/html/studiox/css/style.css)
13:44:18	26966/26966	---M--	200	added ('OK')	image/jpeg	etag:%22581a5178-6956%22	https://www.themesindustry.com/html/studiox/images/blog-banner.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/blog-banner.jpg	(from https://www.themesindustry.com/html/studiox/css/style.css)
13:44:18	6875/6875	---MCZ	200	added ('OK')	text/css	etag:W/%225820d6a4-1adb%22	https://www.themesindustry.com/html/studiox/css/blue-dark.css	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/css/blue-dark.css	(from https://www.themesindustry.com/html/studiox/blog.html)
13:44:18	5289/5289	---M--	200	added ('OK')	image/png	etag:%22581e6e0a-14a9%22	https://www.themesindustry.com/html/studiox/images/logo-white-video.png	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/logo-white-video.png	(from https://www.themesindustry.com/html/studiox/blog.html)
13:44:18	66173/66173	---MCZ	200	added ('OK')	text/html	etag:W/%225841ce36-1027d%22	https://www.themesindustry.com/html/studiox/index9.html	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/index9.html	(from https://www.themesindustry.com/html/studiox/blog.html)
13:44:19	31609/31609	---M--	200	added ('OK')	image/jpeg	etag:%22580a97c6-7b79%22	https://www.themesindustry.com/html/studiox/images/blogv3-2.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/blogv3-2.jpg	(from https://www.themesindustry.com/html/studiox/blog.html)
13:44:19	16838/16838	---MCZ	200	added ('OK')	text/html	etag:W/%225820d69a-41c6%22	https://www.themesindustry.com/html/studiox/blog-detail.html	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/blog-detail.html	(from https://www.themesindustry.com/html/studiox/blog.html)
13:44:20	39770/39770	---M--	200	added ('OK')	image/jpeg	etag:%22580a97bc-9b5a%22	https://www.themesindustry.com/html/studiox/images/about-blog.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/about-blog.jpg	(from https://www.themesindustry.com/html/studiox/blog.html)
13:44:20	117869/117869	---M--	200	added ('OK')	image/jpeg	etag:%22580a97c6-1cc6d%22	https://www.themesindustry.com/html/studiox/images/blog-detail.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/blog-detail.jpg	(from https://www.themesindustry.com/html/studiox/blog.html)
13:44:20	4177/4177	---M--	200	added ('OK')	image/png	etag:%22580a97c0-1051%22	https://www.themesindustry.com/html/studiox/images/favicon-blue.png	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/favicon-blue.png	(from https://www.themesindustry.com/html/studiox/index9.html)
13:44:21	298151/298151	---M--	200	added ('OK')	image/jpeg	etag:%225820c72a-48ca7%22	https://www.themesindustry.com/html/studiox/images/counters-bg.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/counters-bg.jpg	(from https://www.themesindustry.com/html/studiox/css/blue-dark.css)
13:44:21	651798/651798	---M--	200	added ('OK')	image/jpeg	etag:%225820c734-9f216%22	https://www.themesindustry.com/html/studiox/images/slide-dark.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/slide-dark.jpg	(from https://www.themesindustry.com/html/studiox/css/blue-dark.css)
13:44:21	2383/2383	---M--	200	added ('OK')	image/jpeg	etag:%22580a97d4-94f%22	https://www.themesindustry.com/html/studiox/images/blog-commenter1.jpg	F:/Web%20Sites/NewCL/www.themesindustry.com/html/studiox/images/blog-commenter1.jpg	(from https://www.themesindustry.com/html/studiox/blog-detail.html)
